city,type,squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,building_age,nearset_poi_distance,poi_sum_distance,rooms_per_m2
lodz,blockOfFlats,52.6,3.0,4.0,4.0,51.73456,19.4799,5.5,26.0,0.29,0.482,0.313,0.128,0.011,0.954,0.037,False,True,False,False,True,410000,49.0,0.011,1.261,0.057034220532319393
lodz,tenement,33.0,1.0,3.0,3.0,51.8099272,19.438609,3.35,2.0,0.842,0.887,0.829,0.251,1.16,2.66,0.887,True,False,False,True,False,279000,49.0,0.251,4.856,0.030303030303030304
lodz,tenement,59.0,3.0,3.0,3.0,51.7741072,19.4480807,0.94,26.0,0.138,0.342,0.055,0.128,0.089,1.098,0.249,False,True,False,False,False,529500,49.0,0.055,1.001,0.05084745762711865
lodz,blockOfFlats,46.55,2.0,9.0,10.0,51.79598273,19.38546181,5.03,15.0,0.206,3.317,0.149,0.34,0.316,1.011,0.236,True,True,True,False,True,330000,49.0,0.149,4.564,0.04296455424274973
lodz,blockOfFlats,53.6,3.0,3.0,4.0,51.79566404,19.43550094,2.06,15.0,0.018,0.791,0.273,0.264,0.21,1.34,0.283,True,True,False,False,True,520000,63.0,0.018,1.839,0.055970149253731345
lodz,blockOfFlats,43.0,2.0,8.0,10.0,51.73585232,19.49146302,5.67,22.0,0.053,1.276,0.212,0.351,0.235,1.729,0.204,True,True,True,False,True,329000,49.0,0.053,2.331,0.046511627906976744
lodz,blockOfFlats,45.6,3.0,3.0,3.0,51.7899442,19.4475578,1.06,15.0,0.128,0.489,0.276,0.46,0.224,0.571,0.322,False,False,False,False,True,399000,68.0,0.128,1.899,0.06578947368421052
lodz,blockOfFlats,68.36,4.0,7.0,11.0,51.7996860233802,19.4436100282122,2.16,13.0,0.364,1.37,0.603,0.142,0.332,1.625,0.304,True,True,False,False,False,491000,46.0,0.142,3.1149999999999993,0.058513750731421885
lodz,blockOfFlats,45.0,2.0,5.0,11.0,51.79598273,19.38546181,5.03,15.0,0.206,3.317,0.149,0.34,0.316,1.011,0.236,True,True,True,False,True,385000,43.0,0.149,4.564,0.044444444444444446
lodz,tenement,33.88,3.0,3.0,2.0,51.72639,19.48442,6.46,4.0,0.28,0.7,0.361,0.29,0.666,1.18,0.703,False,False,False,True,False,264700,64.0,0.28,3.0,0.08854781582054308
lodz,apartmentBuilding,36.48,2.0,1.0,6.0,51.7489,19.4664,3.71,10.0,0.304,0.526,0.844,0.097,0.172,0.613,0.477,False,True,True,False,False,393000,1.0,0.097,2.42,0.054824561403508776
lodz,apartmentBuilding,36.48,2.0,1.0,6.0,51.7489,19.4664,3.71,10.0,0.304,0.526,0.844,0.097,0.172,0.613,0.477,False,True,True,False,False,393000,1.0,0.097,2.42,0.054824561403508776
lodz,blockOfFlats,42.42,2.0,4.0,4.0,51.7502,19.4096,4.67,19.0,0.203,0.286,0.47,0.194,0.139,2.996,0.096,False,False,False,False,True,345000,49.0,0.096,1.3880000000000001,0.04714757190004715
lodz,blockOfFlats,54.0,3.0,4.0,10.0,51.7297283408702,19.4820028565585,6.06,10.0,0.203,0.866,0.252,0.281,0.266,0.947,0.491,False,True,False,False,True,455000,49.0,0.203,2.359,0.05555555555555555
lodz,unknown,45.1,2.0,5.0,11.0,51.79914945,19.36814487,6.27,8.0,0.166,4.408,0.6,0.397,0.509,2.18,0.298,True,True,True,False,True,385000,44.0,0.166,6.378000000000001,0.044345898004434586
lodz,apartmentBuilding,52.79,2.0,1.0,4.0,51.7825,19.4324417,1.54,9.0,0.101,0.696,0.732,0.248,0.758,0.9,0.351,False,True,False,False,True,460000,65.0,0.101,2.886,0.03788596325061565
lodz,unknown,58.0,2.0,3.0,4.0,51.7183072,19.4734251,7.14,8.0,0.442,0.786,0.37,0.437,0.401,1.339,0.157,True,True,False,False,True,675000,64.0,0.157,2.593,0.034482758620689655
lodz,unknown,46.03,2.0,10.0,11.0,51.7594566,19.5326115,5.89,30.0,0.34,0.27,0.444,0.262,0.132,1.684,0.22,False,True,False,False,True,353000,41.0,0.132,1.668,0.043449923962633065
lodz,unknown,52.72,3.0,3.0,4.0,51.7477367,19.4122638,4.76,22.0,0.288,0.179,0.26,0.132,0.06,2.809,0.034,False,True,False,False,True,440000,54.0,0.034,0.9530000000000001,0.05690440060698027
lodz,blockOfFlats,36.0,2.0,2.0,4.0,51.7355062,19.4845855,5.51,23.0,0.046,0.801,0.283,0.167,0.299,1.285,0.33,False,False,False,False,True,299000,64.0,0.046,1.9260000000000002,0.05555555555555555
lodz,apartmentBuilding,63.0,3.0,3.0,4.0,51.736646,19.5001352,5.89,22.0,0.25,1.878,0.33,0.184,0.183,2.32,0.157,False,True,False,False,True,530000,46.0,0.157,2.982,0.047619047619047616
lodz,blockOfFlats,48.0,3.0,2.0,10.0,51.7476,19.4997,4.88,12.0,0.361,1.092,0.376,0.077,0.338,2.774,0.262,False,True,True,False,True,374000,52.0,0.077,2.5060000000000002,0.0625
lodz,unknown,65.08,3.0,2.0,3.0,51.7404122,19.5751503,9.46,7.0,0.121,3.205,0.813,0.121,0.09,4.379,0.409,False,True,False,False,True,624000,14.0,0.09,4.7589999999999995,0.046097111247695145
lodz,unknown,101.0,5.0,3.0,4.0,51.7042613,19.4738196,8.69,3.0,0.308,1.624,1.542,0.231,1.251,2.878,0.453,True,True,False,False,True,735000,34.0,0.231,5.409,0.04950495049504951
lodz,apartmentBuilding,65.0,3.0,4.0,5.0,51.7648149766824,19.4391102235181,2.15,6.0,0.279,0.48,0.517,0.27,0.35,1.938,0.19,True,True,True,True,True,656500,13.0,0.19,2.086,0.046153846153846156
lodz,blockOfFlats,37.0,2.0,4.0,4.0,51.7345,19.4978,6.01,26.0,0.084,1.712,0.285,0.115,0.166,2.098,0.164,False,False,False,False,True,230000,49.0,0.084,2.5260000000000002,0.05405405405405406
lodz,blockOfFlats,45.0,2.0,5.0,10.0,51.79598273,19.38546181,5.03,15.0,0.206,3.317,0.149,0.34,0.316,1.011,0.236,True,True,True,False,True,385000,49.0,0.149,4.564,0.044444444444444446
lodz,blockOfFlats,99.0,3.0,4.0,5.0,51.7074,19.474,8.35,2.0,0.598,1.317,1.249,0.146,1.001,2.534,0.495,True,True,False,False,True,730000,29.0,0.146,4.806,0.030303030303030304
lodz,blockOfFlats,51.87,2.0,3.0,4.0,51.7842526,19.442908,0.87,17.0,0.154,0.724,0.536,0.221,0.418,0.162,0.363,False,True,False,False,True,415000,49.0,0.154,2.4160000000000004,0.0385579332947754
lodz,tenement,60.76,2.0,3.0,3.0,51.77257,19.48326,2.2,3.0,0.51,0.819,0.739,0.337,0.721,0.579,0.073,False,False,False,True,True,385000,94.0,0.073,3.1990000000000003,0.032916392363396975
lodz,apartmentBuilding,63.15,3.0,2.0,3.0,51.8236523,19.43479426,4.88,10.0,0.398,0.489,0.258,0.218,0.495,2.903,0.075,False,False,False,False,False,629000,24.0,0.075,1.933,0.047505938242280284
lodz,apartmentBuilding,50.43,2.0,2.0,3.0,51.71967,19.50536,7.71,0.0,0.975,1.323,1.255,0.659,0.896,2.798,0.64,False,True,False,True,False,499000,13.0,0.64,5.747999999999999,0.039658933174697604
lodz,blockOfFlats,33.0,1.0,1.0,4.0,51.76458,19.50128,3.71,9.0,0.177,1.097,0.913,0.192,0.408,1.063,0.44,False,True,False,False,True,249000,59.0,0.177,3.2270000000000003,0.030303030303030304
lodz,tenement,56.73,2.0,3.0,4.0,51.7650595,19.4527906,1.83,60.0,0.123,0.231,0.291,0.2,0.168,1.0,0.022,False,True,False,False,True,480000,104.0,0.022,1.035,0.035254715318173806
lodz,blockOfFlats,54.32,3.0,2.0,10.0,51.7437,19.49092,4.89,13.0,0.155,1.046,0.485,0.108,0.469,2.188,0.157,False,True,False,False,False,429000,48.0,0.108,2.42,0.05522827687776141
lodz,blockOfFlats,65.9,3.0,3.0,4.0,51.743333,19.562219,8.53,11.0,0.056,2.284,0.198,0.162,0.42,4.368,0.47,True,True,False,False,True,570000,34.0,0.056,3.59,0.04552352048558422
lodz,blockOfFlats,47.22,3.0,8.0,10.0,51.73819,19.4973,5.64,21.0,0.097,1.71,0.226,0.157,0.23,2.202,0.111,False,True,True,False,False,320000,50.0,0.097,2.531,0.06353240152477764
lodz,blockOfFlats,48.0,2.0,3.0,5.0,51.78599,19.46571,0.9,15.0,0.108,0.853,0.311,0.15,0.477,0.711,0.006,False,True,True,False,True,349000,69.0,0.006,1.905,0.041666666666666664
lodz,blockOfFlats,45.1,2.0,3.0,4.0,51.7974862117536,19.3831429250365,5.24,15.0,0.227,3.547,0.131,0.131,0.384,1.243,0.043,True,False,False,False,True,435000,54.0,0.043,4.463000000000001,0.044345898004434586
lodz,blockOfFlats,42.42,2.0,4.0,4.0,51.7481,19.41196,4.74,22.0,0.265,0.157,0.27,0.09,0.031,2.829,0.046,False,True,False,False,False,339000,51.0,0.031,0.8590000000000001,0.04714757190004715
lodz,blockOfFlats,49.43,2.0,2.0,3.0,51.78823,19.46533,1.04,18.0,0.195,0.749,0.065,0.122,0.407,0.87,0.061,True,False,False,True,False,395000,59.0,0.061,1.5989999999999998,0.04046125834513453
lodz,unknown,36.44,2.0,4.0,4.0,51.79569325,19.43267295,2.19,9.0,0.129,0.81,0.272,0.355,0.085,1.278,0.475,False,True,False,True,False,360000,49.0,0.085,2.126,0.054884742041712405
lodz,blockOfFlats,35.76,2.0,4.0,4.0,51.736354,19.48487569,5.43,19.0,0.101,0.831,0.248,0.232,0.227,1.35,0.263,False,False,False,True,False,295000,57.0,0.101,1.9020000000000001,0.055928411633109625
lodz,blockOfFlats,25.48,1.0,6.0,10.0,51.7871,19.42873,1.9,22.0,0.227,0.461,0.385,0.279,0.38,0.69,0.04,True,True,True,True,False,255000,39.0,0.04,1.7719999999999998,0.03924646781789639
lodz,tenement,57.14,3.0,3.0,3.0,51.74067266,19.43881465,4.67,1.0,0.726,1.472,0.605,0.463,0.677,1.153,1.022,False,False,False,True,False,340000,114.0,0.463,4.965,0.052502625131256565
lodz,blockOfFlats,51.54,3.0,3.0,4.0,51.79202,19.46282,1.29,15.0,0.22,0.635,0.188,0.274,0.519,1.165,0.315,False,True,False,True,False,390000,49.0,0.188,2.151,0.05820721769499418
lodz,blockOfFlats,50.47,2.0,3.0,1.0,51.78078634,19.52622448,4.92,2.0,0.523,2.682,0.372,0.608,1.733,1.115,0.113,False,False,False,True,True,359000,74.0,0.113,6.031,0.03962750148603131
lodz,unknown,56.47,3.0,3.0,4.0,51.76188,19.52824,5.51,6.0,0.495,0.635,0.779,0.131,0.364,1.295,0.219,False,True,False,True,False,450000,46.0,0.131,2.6229999999999998,0.053125553391181156
lodz,blockOfFlats,43.16,2.0,8.0,10.0,51.75858,19.54426,6.66,21.0,0.226,0.698,0.369,0.18,0.268,2.301,0.179,False,True,True,True,False,369000,42.0,0.179,1.92,0.046339202965708995
lodz,blockOfFlats,49.15,2.0,3.0,4.0,51.73668,19.44655,5.02,16.0,0.075,1.827,0.461,0.069,0.079,0.459,0.389,False,False,False,True,False,350000,62.0,0.069,2.9000000000000004,0.04069175991861648
lodz,unknown,70.43,4.0,3.0,3.0,51.77437,19.4102,3.17,5.0,0.205,0.458,0.123,0.401,1.194,1.416,0.141,False,False,False,True,False,508000,93.0,0.123,2.5220000000000002,0.05679397983813715
lodz,unknown,38.66,2.0,3.0,2.0,51.77627603,19.45827836,0.63,32.0,0.12,0.404,0.317,0.14,0.079,0.645,0.16,True,False,False,True,True,380000,163.0,0.079,1.22,0.051733057423693746
lodz,apartmentBuilding,40.0,2.0,3.0,2.0,51.77782,19.54165,5.99,1.0,0.64,2.382,0.789,0.491,2.01,1.712,0.793,True,False,False,True,False,464000,5.0,0.491,7.105,0.05
lodz,apartmentBuilding,110.17,5.0,3.0,2.0,51.73964306,19.40954881,5.6,6.0,0.517,0.721,0.352,0.281,0.43,2.961,0.375,True,True,False,True,False,895000,2.0,0.281,2.676,0.04538440591812653
lodz,blockOfFlats,47.0,2.0,7.0,11.0,51.75474586,19.54637004,6.97,12.0,0.224,0.756,0.229,0.16,0.354,2.697,0.23,True,True,True,True,False,350000,46.0,0.16,1.9529999999999998,0.0425531914893617
lodz,blockOfFlats,42.98,2.0,3.0,10.0,51.74406484,19.49112103,4.86,17.0,0.191,1.019,0.443,0.065,0.435,2.226,0.17,False,True,True,True,False,340000,44.0,0.065,2.323,0.04653327128897162
lodz,blockOfFlats,44.5,2.0,1.0,4.0,51.76103,19.52545,5.37,8.0,0.421,0.691,0.718,0.116,0.229,1.296,0.082,False,True,False,True,False,380000,45.0,0.082,2.2569999999999997,0.0449438202247191
lodz,unknown,28.4,1.0,3.0,4.0,51.77321,19.4226,2.4,12.0,0.171,0.414,0.066,0.291,0.485,1.436,0.122,False,False,False,True,True,260000,64.0,0.066,1.549,0.035211267605633804
lodz,blockOfFlats,59.75,3.0,8.0,11.0,51.77202,19.48037,2.05,3.0,0.541,0.647,0.753,0.466,0.568,0.639,0.156,True,True,True,True,False,490000,52.0,0.156,3.1310000000000007,0.0502092050209205
lodz,unknown,36.63,3.0,4.0,4.0,51.73392,19.48755,5.75,19.0,0.163,1.014,0.234,0.103,0.382,1.401,0.125,False,False,False,True,False,285000,54.0,0.103,2.021,0.0819000819000819
lodz,blockOfFlats,46.4,2.0,3.0,4.0,51.82300186,19.43260002,4.86,11.0,0.386,0.422,0.091,0.183,0.391,2.906,0.139,False,True,True,True,False,450000,13.0,0.091,1.612,0.04310344827586207
lodz,unknown,64.4,3.0,2.0,4.0,51.7618914,19.4798292,2.78,20.0,0.128,0.332,0.714,0.131,0.278,0.904,0.271,False,True,True,False,False,690000,16.0,0.128,1.854,0.046583850931677016
lodz,blockOfFlats,47.76,3.0,3.0,10.0,51.7257002,19.46638297,6.26,12.0,0.104,1.144,0.404,0.341,0.58,0.486,0.363,False,False,True,False,False,350000,53.0,0.104,2.936,0.0628140703517588
lodz,blockOfFlats,29.66,1.0,9.0,10.0,51.7860357,19.45789614,0.55,21.0,0.357,0.438,0.46,0.221,0.543,0.443,0.186,False,True,True,True,False,268000,50.0,0.186,2.205,0.033715441672285906
lodz,unknown,51.29,2.0,3.0,2.0,51.722966,19.429954,6.73,2.0,0.548,1.829,0.417,0.768,0.679,1.925,0.025,True,True,False,False,False,520000,23.0,0.025,4.266,0.03899395593682979
lodz,unknown,46.41,2.0,3.0,4.0,51.73046,19.47397,5.83,22.0,0.399,0.526,0.147,0.129,0.243,0.398,0.063,False,False,False,False,False,325360,64.0,0.063,1.507,0.04309416074121957
lodz,blockOfFlats,50.0,3.0,4.0,4.0,51.7837644,19.450949,0.36,38.0,0.446,0.677,0.451,0.032,0.111,0.445,0.094,False,False,False,False,True,519000,71.0,0.032,1.8110000000000002,0.06
lodz,blockOfFlats,61.76,3.0,3.0,10.0,51.73568,19.45704,5.1,7.0,0.344,1.098,0.376,0.434,0.721,0.424,0.447,False,True,True,False,False,420000,54.0,0.344,3.4200000000000004,0.048575129533678756
lodz,blockOfFlats,36.0,2.0,1.0,4.0,51.79383281,19.40610409,3.62,8.0,0.148,2.073,0.196,0.511,0.586,0.504,0.131,True,False,False,False,True,315000,49.0,0.131,3.6450000000000005,0.05555555555555555
lodz,apartmentBuilding,50.44,2.0,2.0,3.0,51.72844,19.45946,5.91,14.0,0.239,1.192,0.391,0.15,0.167,0.628,0.122,False,True,False,False,False,499000,13.0,0.122,2.2609999999999997,0.039651070578905635
lodz,blockOfFlats,45.0,2.0,4.0,4.0,51.7971897,19.4341902,2.25,15.0,0.116,0.962,0.087,0.159,0.272,1.45,0.326,True,True,False,False,True,540000,49.0,0.087,1.9220000000000002,0.044444444444444446
lodz,blockOfFlats,42.98,2.0,7.0,11.0,51.7439,19.4034,5.48,26.0,0.448,0.525,0.372,0.12,0.22,3.457,0.248,False,True,True,False,False,425000,48.0,0.12,1.9330000000000003,0.04653327128897162
lodz,blockOfFlats,39.0,2.0,3.0,4.0,51.73343426,19.4917202,5.92,23.0,0.078,1.306,0.285,0.366,0.181,1.663,0.093,False,False,False,False,True,389000,44.0,0.078,2.309,0.05128205128205128
lodz,blockOfFlats,59.49,3.0,11.0,11.0,51.79776,19.45502,1.81,22.0,0.235,0.928,0.218,0.183,0.124,1.573,0.12,False,False,True,False,False,514000,54.0,0.12,1.8080000000000003,0.05042864346949067
lodz,blockOfFlats,42.42,2.0,4.0,4.0,51.74878,19.4152,4.55,20.0,0.151,0.13,0.055,0.227,0.06,2.606,0.136,False,False,False,False,False,350000,51.0,0.055,0.759,0.04714757190004715
lodz,blockOfFlats,48.0,2.0,2.0,4.0,51.78867,19.44439,1.07,18.0,0.154,0.645,0.315,0.324,0.161,0.399,0.091,False,False,False,False,False,450000,64.0,0.091,1.6900000000000002,0.041666666666666664
lodz,blockOfFlats,28.0,1.0,9.0,10.0,51.7216,19.4958,7.24,5.0,0.358,0.704,0.591,0.037,0.301,2.11,0.224,True,False,True,False,True,310000,42.0,0.037,2.215,0.03571428571428571
lodz,blockOfFlats,44.0,2.0,2.0,5.0,51.7723,19.492,2.76,6.0,0.073,1.099,1.128,0.431,0.635,0.038,0.621,False,True,True,True,True,519000,8.0,0.073,3.9869999999999997,0.045454545454545456
lodz,blockOfFlats,46.0,2.0,4.0,4.0,51.7645,19.50692,4.06,9.0,0.23,1.003,1.259,0.168,0.399,1.155,0.09,False,True,False,False,True,360000,54.0,0.09,3.149,0.043478260869565216
lodz,apartmentBuilding,50.43,2.0,2.0,3.0,51.7172037,19.50319086,7.89,0.0,0.749,1.158,1.175,0.683,0.805,2.791,0.557,False,False,False,False,False,499000,13.0,0.557,5.127,0.039658933174697604
lodz,unknown,39.07,2.0,3.0,10.0,51.7716641,19.48631287,2.43,7.0,0.43,0.867,0.923,0.147,0.796,0.368,0.281,True,False,True,False,True,330000,44.0,0.147,3.4439999999999995,0.051190171487074485
lodz,blockOfFlats,50.05,2.0,1.0,4.0,51.7296134,19.3961108,7.04,0.0,1.32,1.863,1.363,1.035,1.007,3.849,1.01,False,True,True,False,False,590000,10.0,1.007,7.597999999999999,0.03996003996003996
lodz,blockOfFlats,65.0,4.0,8.0,10.0,51.77735,19.42463,2.12,14.0,0.261,0.72,0.431,0.145,0.201,1.032,0.119,False,True,True,False,True,679000,44.0,0.119,1.877,0.06153846153846154
lodz,blockOfFlats,42.42,2.0,3.0,10.0,51.7472,19.392,5.76,21.0,0.114,0.349,0.332,0.086,0.302,4.205,0.168,False,False,True,False,True,328000,49.0,0.086,1.3509999999999998,0.04714757190004715
lodz,blockOfFlats,35.5,2.0,8.0,11.0,51.7587839,19.545281,6.72,20.0,0.228,0.77,0.309,0.192,0.329,2.341,0.223,True,True,True,False,False,355000,49.0,0.192,2.0509999999999997,0.056338028169014086
lodz,blockOfFlats,51.73,2.0,3.0,4.0,51.7622061,19.4475925,2.2,19.0,0.237,0.172,0.304,0.119,0.013,1.372,0.027,False,False,False,False,False,450000,24.0,0.013,0.872,0.038662284941040015
lodz,blockOfFlats,45.05,2.0,4.0,4.0,51.764078,19.508648,4.18,10.0,0.161,0.947,1.355,0.256,0.296,1.111,0.083,False,True,False,False,False,365000,49.0,0.083,3.0980000000000003,0.044395116537180916
lodz,blockOfFlats,27.7,2.0,9.0,10.0,51.73875945,19.48551181,5.2,12.0,0.111,0.953,0.34,0.437,0.22,1.543,0.248,False,False,True,False,True,310000,54.0,0.111,2.309,0.07220216606498195
lodz,blockOfFlats,50.07,2.0,3.0,4.0,51.71788294,19.48507905,7.38,24.0,0.377,0.079,0.243,0.297,0.046,1.77,0.084,False,True,False,False,False,519000,39.0,0.046,1.1260000000000001,0.039944078290393446
lodz,blockOfFlats,65.45,4.0,5.0,11.0,51.76032,19.54621,6.72,14.0,0.075,0.916,0.363,0.056,0.444,2.291,0.404,False,True,True,False,True,510000,52.0,0.056,2.258,0.06111535523300229
lodz,blockOfFlats,27.0,1.0,1.0,4.0,51.7779713,19.4857509,2.17,14.0,0.332,1.054,0.448,0.442,0.237,0.579,0.308,False,True,False,False,False,268000,49.0,0.237,2.821,0.037037037037037035
lodz,blockOfFlats,51.1,2.0,3.0,4.0,51.73558,19.4801,5.4,20.0,0.309,0.494,0.415,0.242,0.079,1.031,0.064,False,True,False,True,True,390000,42.0,0.064,1.603,0.03913894324853229
lodz,blockOfFlats,44.7,2.0,4.0,4.0,51.79598273,19.38546181,5.03,15.0,0.206,3.317,0.149,0.34,0.316,1.011,0.236,True,True,False,False,False,389000,49.0,0.149,4.564,0.04474272930648769
lodz,tenement,73.28,3.0,4.0,4.0,51.76569,19.44938,1.8,36.0,0.216,0.408,0.106,0.052,0.215,1.241,0.265,False,False,False,False,False,550000,116.0,0.052,1.262,0.04093886462882096
lodz,blockOfFlats,37.2,2.0,8.0,10.0,51.7361,19.4963,5.8,26.0,0.278,1.61,0.084,0.108,0.201,2.05,0.107,False,True,True,False,True,370000,49.0,0.084,2.3880000000000003,0.05376344086021505
lodz,blockOfFlats,52.0,3.0,3.0,3.0,51.7893089,19.4592916,0.92,21.0,0.146,0.322,0.321,0.11,0.487,0.815,0.279,False,True,False,False,True,539000,49.0,0.11,1.665,0.057692307692307696
lodz,blockOfFlats,43.35,3.0,1.0,4.0,51.72222222,19.47777778,6.78,7.0,0.598,0.601,0.307,0.205,0.224,1.078,0.135,False,True,False,False,False,409500,60.0,0.135,2.07,0.06920415224913494
lodz,blockOfFlats,36.6,2.0,4.0,4.0,51.79598273,19.38546181,5.03,15.0,0.206,3.317,0.149,0.34,0.316,1.011,0.236,False,True,False,False,True,285000,49.0,0.149,4.564,0.0546448087431694
lodz,apartmentBuilding,34.0,2.0,3.0,3.0,51.72837,19.47387,6.05,15.0,0.431,0.756,0.22,0.256,0.476,0.423,0.229,False,False,False,False,False,230000,2.0,0.22,2.3680000000000003,0.058823529411764705
lodz,blockOfFlats,36.0,2.0,3.0,4.0,51.74013,19.50268,5.66,11.0,0.093,1.77,0.643,0.231,0.248,2.629,0.265,False,True,False,False,True,340000,49.0,0.093,3.2500000000000004,0.05555555555555555
lodz,tenement,73.05,4.0,3.0,3.0,51.76755,19.45009,1.59,57.0,0.377,0.467,0.279,0.183,0.147,1.237,0.158,False,True,False,False,True,721824,94.0,0.147,1.6110000000000002,0.05475701574264203
lodz,blockOfFlats,36.0,2.0,6.0,11.0,51.72998,19.4976,6.44,16.0,0.129,1.36,0.666,0.192,0.384,2.021,0.18,False,True,False,False,True,369000,54.0,0.129,2.9110000000000005,0.05555555555555555
lodz,apartmentBuilding,65.0,3.0,3.0,5.0,51.70426765,19.4747055,8.7,3.0,0.267,1.596,1.509,0.253,1.211,2.886,0.393,True,False,True,False,False,649000,14.0,0.253,5.229,0.046153846153846156
lodz,unknown,43.0,2.0,7.0,11.0,51.74680342,19.42256896,4.45,10.0,0.453,0.401,0.499,0.042,0.48,2.107,0.21,True,True,True,False,True,425000,48.0,0.042,2.0850000000000004,0.046511627906976744
lodz,blockOfFlats,27.51,1.0,7.0,10.0,51.72443,19.46347,6.38,7.0,0.233,1.359,0.648,0.309,0.607,0.693,0.602,False,False,True,False,False,329999,49.0,0.233,3.7580000000000005,0.03635041802980734
lodz,tenement,52.27,2.0,1.0,4.0,51.7592999,19.4536999,2.47,28.0,0.293,0.422,0.278,0.165,0.212,1.083,0.239,False,False,False,False,False,417000,134.0,0.165,1.609,0.03826286588865506
lodz,tenement,73.0,4.0,3.0,3.0,51.76645,19.45112,1.69,62.0,0.243,0.354,0.248,0.102,0.068,1.137,0.214,False,True,False,True,True,721824,94.0,0.068,1.2289999999999999,0.0547945205479452
lodz,apartmentBuilding,55.49,3.0,1.0,2.0,51.78388,19.37588,5.43,1.0,0.781,3.042,1.073,0.512,0.406,1.495,0.911,False,True,False,True,False,675000,1.0,0.406,6.725,0.05406379527842854
lodz,blockOfFlats,36.91,2.0,1.0,4.0,51.80613,19.37894,5.89,3.0,0.627,4.069,1.022,0.847,0.369,2.184,0.212,True,True,False,False,False,328000,49.0,0.212,7.145999999999999,0.054185857491194804
lodz,apartmentBuilding,62.36,3.0,2.0,2.0,51.7309,19.4325,5.83,1.0,0.392,2.192,0.538,0.964,1.082,1.355,0.903,True,True,False,False,False,655000,7.0,0.392,6.071,0.04810776138550353
lodz,blockOfFlats,51.16,2.0,6.0,10.0,51.73118,19.4666,5.66,22.0,0.17,0.622,0.438,0.229,0.417,0.181,0.132,False,False,True,False,False,389000,44.0,0.132,2.008,0.03909304143862393
lodz,blockOfFlats,53.85,3.0,4.0,4.0,51.7494,19.4945,4.5,13.0,0.037,0.836,0.207,0.352,0.188,2.498,0.209,False,False,False,False,True,480000,49.0,0.037,1.829,0.055710306406685235
lodz,blockOfFlats,45.81,2.0,2.0,3.0,51.7729145,19.4583311,0.99,44.0,0.209,0.424,0.236,0.123,0.156,0.897,0.202,False,False,False,False,False,319913,1.0,0.123,1.3499999999999999,0.04365858982754857
lodz,tenement,32.94,2.0,2.0,3.0,51.7729145,19.4583311,0.99,44.0,0.209,0.424,0.236,0.123,0.156,0.897,0.202,True,False,False,False,False,279990,49.0,0.123,1.3499999999999999,0.060716454159077116
lodz,blockOfFlats,45.0,3.0,2.0,4.0,51.7884913,19.4922516,2.69,1.0,0.747,2.125,0.991,0.783,0.054,1.561,0.687,False,True,False,False,True,370000,56.0,0.054,5.3870000000000005,0.06666666666666667
lodz,apartmentBuilding,74.0,3.0,1.0,4.0,51.7368929,19.4276452,5.3,2.0,1.009,1.478,0.281,1.112,0.761,1.679,0.202,True,True,False,False,False,659000,17.0,0.202,4.843,0.04054054054054054
lodz,blockOfFlats,45.01,2.0,4.0,4.0,51.7925,19.4164,2.91,8.0,0.301,1.353,0.167,0.227,0.611,0.228,0.163,True,True,False,False,True,320000,44.0,0.163,2.8219999999999996,0.04443457009553433
lodz,apartmentBuilding,34.24,1.0,3.0,3.0,51.7592485,19.4559833,2.48,44.0,0.318,0.265,0.288,0.189,0.094,0.955,0.095,False,True,True,False,False,329000,16.0,0.094,1.249,0.029205607476635514
lodz,blockOfFlats,28.0,1.0,3.0,10.0,51.746893,19.495776,4.77,18.0,0.314,1.033,0.129,0.102,0.114,2.639,0.058,True,True,True,False,False,219000,54.0,0.058,1.7500000000000002,0.03571428571428571
lodz,blockOfFlats,45.3,2.0,4.0,11.0,51.7425,19.4882,4.91,8.0,0.239,1.086,0.688,0.324,0.573,1.961,0.162,True,True,True,False,True,325000,49.0,0.162,3.0719999999999996,0.04415011037527594
lodz,apartmentBuilding,76.0,3.0,3.0,4.0,51.73610865,19.40574669,6.07,0.0,0.954,1.175,0.51,0.691,0.624,3.164,0.5,False,True,True,False,True,789000,12.0,0.5,4.454000000000001,0.039473684210526314
